datetime,Open,High,Low,Close,Volume
2025-11-13 23:00:00+08:00,28013.0,28072.0,28006.0,28030.0,767
2025-11-13 23:01:00+08:00,28031.0,28035.0,28024.0,28026.0,258
2025-11-13 23:02:00+08:00,28028.0,28037.0,28025.0,28036.0,141
2025-11-13 23:03:00+08:00,28035.0,28035.0,28024.0,28026.0,98
2025-11-13 23:04:00+08:00,28028.0,28034.0,28028.0,28028.0,82
2025-11-13 23:05:00+08:00,28030.0,28034.0,28025.0,28025.0,55
2025-11-13 23:06:00+08:00,28025.0,28025.0,28018.0,28018.0,66
2025-11-13 23:07:00+08:00,28020.0,28030.0,28018.0,28028.0,41
2025-11-13 23:08:00+08:00,28031.0,28033.0,28023.0,28025.0,63
2025-11-13 23:09:00+08:00,28023.0,28025.0,28022.0,28024.0,26
2025-11-13 23:10:00+08:00,28022.0,28024.0,28003.0,28005.0,176
2025-11-13 23:11:00+08:00,28005.0,28010.0,27995.0,28000.0,110
2025-11-13 23:12:00+08:00,28000.0,28003.0,27993.0,28003.0,82
2025-11-13 23:13:00+08:00,28004.0,28004.0,27998.0,28004.0,23
2025-11-13 23:14:00+08:00,28004.0,28012.0,28004.0,28007.0,51
2025-11-13 23:15:00+08:00,28009.0,28010.0,28007.0,28007.0,17
2025-11-13 23:16:00+08:00,28007.0,28016.0,28007.0,28010.0,42
2025-11-13 23:17:00+08:00,28012.0,28019.0,28012.0,28015.0,73
2025-11-13 23:18:00+08:00,28016.0,28025.0,28016.0,28023.0,59
2025-11-13 23:19:00+08:00,28025.0,28025.0,28011.0,28013.0,63
2025-11-13 23:20:00+08:00,28013.0,28015.0,28009.0,28013.0,76
2025-11-13 23:21:00+08:00,28010.0,28021.0,28009.0,28021.0,42
2025-11-13 23:22:00+08:00,28020.0,28024.0,28020.0,28023.0,21
2025-11-13 23:23:00+08:00,28023.0,28023.0,28017.0,28022.0,32
2025-11-13 23:24:00+08:00,28020.0,28025.0,28017.0,28020.0,23
2025-11-13 23:25:00+08:00,28019.0,28025.0,28019.0,28024.0,41
2025-11-13 23:26:00+08:00,28022.0,28027.0,28022.0,28025.0,38
2025-11-13 23:27:00+08:00,28027.0,28029.0,28025.0,28025.0,36
2025-11-13 23:28:00+08:00,28026.0,28029.0,28026.0,28026.0,22
2025-11-13 23:29:00+08:00,28025.0,28025.0,28025.0,28025.0,10
2025-11-13 23:30:00+08:00,28023.0,28034.0,28023.0,28033.0,71
2025-11-13 23:31:00+08:00,28034.0,28038.0,28033.0,28037.0,115
2025-11-13 23:32:00+08:00,28037.0,28041.0,28034.0,28035.0,152
2025-11-13 23:33:00+08:00,28033.0,28033.0,28026.0,28027.0,70
2025-11-13 23:34:00+08:00,28026.0,28031.0,28025.0,28028.0,33
2025-11-13 23:35:00+08:00,28030.0,28031.0,28029.0,28030.0,12
2025-11-13 23:36:00+08:00,28028.0,28028.0,28018.0,28020.0,44
2025-11-13 23:37:00+08:00,28020.0,28020.0,28019.0,28019.0,24
2025-11-13 23:38:00+08:00,28019.0,28020.0,28017.0,28017.0,26
2025-11-13 23:39:00+08:00,28017.0,28017.0,28015.0,28015.0,11
2025-11-13 23:40:00+08:00,28015.0,28015.0,28011.0,28011.0,36
2025-11-13 23:41:00+08:00,28010.0,28012.0,28008.0,28012.0,26
2025-11-13 23:42:00+08:00,28010.0,28010.0,28006.0,28010.0,62
2025-11-13 23:43:00+08:00,28010.0,28017.0,28009.0,28009.0,34
2025-11-13 23:44:00+08:00,28009.0,28009.0,28006.0,28007.0,28
2025-11-13 23:45:00+08:00,28006.0,28007.0,27998.0,28001.0,106
2025-11-13 23:46:00+08:00,28001.0,28001.0,27990.0,27990.0,101
2025-11-13 23:47:00+08:00,27990.0,27992.0,27983.0,27992.0,91
2025-11-13 23:48:00+08:00,27988.0,27992.0,27984.0,27986.0,100
2025-11-13 23:49:00+08:00,27985.0,27992.0,27985.0,27992.0,56
2025-11-13 23:50:00+08:00,27989.0,27990.0,27986.0,27988.0,41
2025-11-13 23:51:00+08:00,27987.0,27994.0,27987.0,27990.0,26
2025-11-13 23:52:00+08:00,27989.0,27990.0,27983.0,27985.0,46
2025-11-13 23:53:00+08:00,27985.0,27985.0,27975.0,27975.0,154
2025-11-13 23:54:00+08:00,27976.0,27979.0,27966.0,27969.0,219
2025-11-13 23:55:00+08:00,27968.0,27974.0,27967.0,27973.0,65
2025-11-13 23:56:00+08:00,27973.0,27975.0,27966.0,27966.0,63
2025-11-13 23:57:00+08:00,27970.0,27972.0,27968.0,27972.0,23
2025-11-13 23:58:00+08:00,27970.0,27970.0,27962.0,27963.0,105
2025-11-13 23:59:00+08:00,27964.0,27964.0,27958.0,27961.0,95
2025-11-14 00:00:00+08:00,27960.0,27965.0,27955.0,27958.0,145
2025-11-14 00:01:00+08:00,27959.0,27960.0,27955.0,27955.0,49
2025-11-14 00:02:00+08:00,27955.0,27963.0,27954.0,27962.0,51
2025-11-14 00:03:00+08:00,27962.0,27966.0,27956.0,27965.0,70
2025-11-14 00:04:00+08:00,27965.0,27973.0,27965.0,27973.0,72
2025-11-14 00:05:00+08:00,27972.0,27974.0,27967.0,27969.0,58
2025-11-14 00:06:00+08:00,27968.0,27972.0,27961.0,27972.0,63
