datetime,Open,High,Low,Close,Volume
2025-10-18 01:36:00+08:00,27099.0,27106.0,27093.0,27106.0,49
2025-10-18 01:37:00+08:00,27107.0,27117.0,27106.0,27106.0,88
2025-10-18 01:38:00+08:00,27108.0,27125.0,27107.0,27115.0,83
2025-10-18 01:39:00+08:00,27117.0,27121.0,27113.0,27117.0,43
2025-10-18 01:40:00+08:00,27113.0,27114.0,27090.0,27091.0,68
2025-10-18 01:41:00+08:00,27091.0,27092.0,27078.0,27082.0,97
2025-10-18 01:42:00+08:00,27083.0,27089.0,27076.0,27082.0,50
2025-10-18 01:43:00+08:00,27079.0,27090.0,27079.0,27085.0,37
2025-10-18 01:44:00+08:00,27083.0,27085.0,27079.0,27085.0,35
2025-10-18 01:45:00+08:00,27079.0,27089.0,27079.0,27085.0,25
2025-10-18 01:46:00+08:00,27085.0,27091.0,27083.0,27083.0,36
2025-10-18 01:47:00+08:00,27085.0,27090.0,27079.0,27090.0,41
2025-10-18 01:48:00+08:00,27092.0,27093.0,27088.0,27090.0,36
2025-10-18 01:49:00+08:00,27086.0,27088.0,27082.0,27087.0,43
2025-10-18 01:50:00+08:00,27087.0,27094.0,27087.0,27088.0,30
2025-10-18 01:51:00+08:00,27090.0,27094.0,27090.0,27093.0,4
2025-10-18 01:52:00+08:00,27094.0,27100.0,27094.0,27095.0,43
2025-10-18 01:53:00+08:00,27094.0,27098.0,27094.0,27098.0,11
2025-10-18 01:54:00+08:00,27096.0,27096.0,27094.0,27094.0,6
2025-10-18 01:55:00+08:00,27090.0,27090.0,27087.0,27088.0,15
2025-10-18 01:56:00+08:00,27088.0,27091.0,27088.0,27090.0,16
2025-10-18 01:57:00+08:00,27089.0,27093.0,27088.0,27090.0,23
2025-10-18 01:58:00+08:00,27094.0,27094.0,27085.0,27085.0,12
2025-10-18 01:59:00+08:00,27086.0,27093.0,27078.0,27080.0,41
2025-10-18 02:00:00+08:00,27082.0,27098.0,27082.0,27082.0,52
2025-10-18 02:01:00+08:00,27084.0,27094.0,27083.0,27090.0,9
2025-10-18 02:02:00+08:00,27088.0,27088.0,27085.0,27085.0,23
2025-10-18 02:03:00+08:00,27087.0,27098.0,27087.0,27097.0,29
2025-10-18 02:04:00+08:00,27097.0,27099.0,27094.0,27099.0,31
2025-10-18 02:05:00+08:00,27099.0,27107.0,27098.0,27105.0,35
2025-10-18 02:06:00+08:00,27104.0,27105.0,27094.0,27102.0,64
2025-10-18 02:07:00+08:00,27104.0,27106.0,27103.0,27106.0,8
2025-10-18 02:08:00+08:00,27105.0,27111.0,27101.0,27101.0,26
2025-10-18 02:09:00+08:00,27100.0,27105.0,27098.0,27099.0,29
2025-10-18 02:10:00+08:00,27098.0,27103.0,27097.0,27097.0,22
2025-10-18 02:11:00+08:00,27097.0,27097.0,27092.0,27092.0,29
2025-10-18 02:12:00+08:00,27094.0,27095.0,27092.0,27093.0,11
2025-10-18 02:13:00+08:00,27093.0,27093.0,27086.0,27089.0,19
2025-10-18 02:14:00+08:00,27088.0,27089.0,27088.0,27088.0,8
2025-10-18 02:15:00+08:00,27089.0,27089.0,27083.0,27083.0,23
2025-10-18 02:16:00+08:00,27085.0,27095.0,27082.0,27095.0,33
2025-10-18 02:17:00+08:00,27094.0,27094.0,27090.0,27092.0,17
2025-10-18 02:18:00+08:00,27091.0,27101.0,27082.0,27092.0,88
2025-10-18 02:19:00+08:00,27093.0,27095.0,27083.0,27090.0,57
2025-10-18 02:20:00+08:00,27089.0,27089.0,27087.0,27087.0,10
2025-10-18 02:21:00+08:00,27087.0,27087.0,27078.0,27078.0,60
2025-10-18 02:22:00+08:00,27079.0,27080.0,27071.0,27076.0,65
2025-10-18 02:23:00+08:00,27077.0,27077.0,27070.0,27070.0,57
2025-10-18 02:24:00+08:00,27070.0,27074.0,27068.0,27071.0,45
2025-10-18 02:25:00+08:00,27070.0,27070.0,27059.0,27061.0,115
2025-10-18 02:26:00+08:00,27062.0,27074.0,27061.0,27068.0,44
2025-10-18 02:27:00+08:00,27070.0,27077.0,27061.0,27077.0,44
2025-10-18 02:28:00+08:00,27075.0,27076.0,27064.0,27066.0,26
2025-10-18 02:29:00+08:00,27067.0,27068.0,27037.0,27043.0,372
2025-10-18 02:30:00+08:00,27045.0,27065.0,27041.0,27056.0,131
2025-10-18 02:31:00+08:00,27059.0,27083.0,27058.0,27069.0,154
2025-10-18 02:32:00+08:00,27065.0,27066.0,27056.0,27059.0,60
2025-10-18 02:33:00+08:00,27058.0,27059.0,27054.0,27059.0,34
2025-10-18 02:34:00+08:00,27059.0,27067.0,27054.0,27067.0,41
2025-10-18 02:35:00+08:00,27067.0,27078.0,27066.0,27075.0,55
2025-10-18 02:36:00+08:00,27072.0,27079.0,27066.0,27077.0,38
2025-10-18 02:37:00+08:00,27079.0,27085.0,27077.0,27078.0,88
2025-10-18 02:38:00+08:00,27077.0,27080.0,27073.0,27076.0,77
2025-10-18 02:39:00+08:00,27080.0,27086.0,27078.0,27086.0,33
2025-10-18 02:40:00+08:00,27086.0,27089.0,27082.0,27082.0,42
2025-10-18 02:41:00+08:00,27081.0,27083.0,27075.0,27076.0,39
2025-10-18 02:42:00+08:00,27076.0,27076.0,27071.0,27073.0,24
2025-10-18 02:43:00+08:00,27078.0,27078.0,27071.0,27077.0,12
2025-10-18 02:44:00+08:00,27077.0,27084.0,27077.0,27082.0,26
2025-10-18 02:45:00+08:00,27081.0,27099.0,27081.0,27095.0,93
2025-10-18 02:46:00+08:00,27098.0,27099.0,27091.0,27092.0,71
2025-10-18 02:47:00+08:00,27093.0,27102.0,27092.0,27099.0,80
2025-10-18 02:48:00+08:00,27099.0,27100.0,27091.0,27094.0,35
2025-10-18 02:49:00+08:00,27097.0,27098.0,27094.0,27095.0,21
2025-10-18 02:50:00+08:00,27095.0,27097.0,27088.0,27093.0,29
2025-10-18 02:51:00+08:00,27094.0,27096.0,27091.0,27096.0,22
2025-10-18 02:52:00+08:00,27097.0,27102.0,27097.0,27102.0,42
2025-10-18 02:53:00+08:00,27100.0,27110.0,27098.0,27110.0,83
2025-10-18 02:54:00+08:00,27110.0,27119.0,27106.0,27116.0,93
2025-10-18 02:55:00+08:00,27116.0,27126.0,27116.0,27126.0,109
2025-10-18 02:56:00+08:00,27125.0,27134.0,27125.0,27130.0,190
2025-10-18 02:57:00+08:00,27128.0,27145.0,27128.0,27138.0,196
2025-10-18 02:58:00+08:00,27141.0,27144.0,27134.0,27142.0,44
2025-10-18 02:59:00+08:00,27141.0,27154.0,27140.0,27154.0,219
2025-10-18 03:00:00+08:00,27152.0,27163.0,27150.0,27155.0,284
2025-10-18 03:01:00+08:00,27156.0,27158.0,27151.0,27158.0,72
2025-10-18 03:02:00+08:00,27158.0,27167.0,27158.0,27167.0,97
2025-10-18 03:03:00+08:00,27164.0,27172.0,27162.0,27169.0,145
2025-10-18 03:04:00+08:00,27170.0,27170.0,27155.0,27155.0,110
2025-10-18 03:05:00+08:00,27155.0,27155.0,27142.0,27145.0,103
2025-10-18 03:06:00+08:00,27146.0,27153.0,27143.0,27147.0,60
2025-10-18 03:07:00+08:00,27149.0,27162.0,27145.0,27156.0,81
2025-10-18 03:08:00+08:00,27155.0,27155.0,27147.0,27150.0,35
2025-10-18 03:09:00+08:00,27150.0,27203.0,27150.0,27201.0,705
2025-10-18 03:10:00+08:00,27200.0,27204.0,27186.0,27191.0,193
2025-10-18 03:11:00+08:00,27190.0,27212.0,27189.0,27210.0,222
2025-10-18 03:12:00+08:00,27212.0,27234.0,27205.0,27225.0,538
2025-10-18 03:13:00+08:00,27224.0,27267.0,27222.0,27261.0,813
2025-10-18 03:14:00+08:00,27259.0,27300.0,27250.0,27286.0,669
2025-10-18 03:15:00+08:00,27285.0,27299.0,27268.0,27273.0,470
2025-10-18 03:16:00+08:00,27275.0,27291.0,27269.0,27291.0,250
2025-10-18 03:17:00+08:00,27286.0,27295.0,27263.0,27263.0,258
2025-10-18 03:18:00+08:00,27264.0,27282.0,27256.0,27269.0,176
2025-10-18 03:19:00+08:00,27266.0,27276.0,27260.0,27274.0,126
2025-10-18 03:20:00+08:00,27271.0,27290.0,27270.0,27279.0,186
2025-10-18 03:21:00+08:00,27278.0,27281.0,27264.0,27270.0,120
2025-10-18 03:22:00+08:00,27271.0,27275.0,27267.0,27271.0,47
2025-10-18 03:23:00+08:00,27273.0,27279.0,27266.0,27277.0,72
2025-10-18 03:24:00+08:00,27275.0,27280.0,27267.0,27279.0,78
2025-10-18 03:25:00+08:00,27278.0,27297.0,27277.0,27295.0,218
2025-10-18 03:26:00+08:00,27297.0,27297.0,27276.0,27287.0,162
2025-10-18 03:27:00+08:00,27290.0,27305.0,27290.0,27293.0,374
2025-10-18 03:28:00+08:00,27292.0,27293.0,27283.0,27292.0,85
2025-10-18 03:29:00+08:00,27292.0,27301.0,27290.0,27293.0,83
2025-10-18 03:30:00+08:00,27293.0,27294.0,27271.0,27282.0,183
2025-10-18 03:31:00+08:00,27282.0,27284.0,27264.0,27271.0,182
2025-10-18 03:32:00+08:00,27271.0,27284.0,27271.0,27283.0,115
2025-10-18 03:33:00+08:00,27282.0,27286.0,27276.0,27284.0,75
2025-10-18 03:34:00+08:00,27284.0,27286.0,27272.0,27276.0,91
2025-10-18 03:35:00+08:00,27273.0,27278.0,27268.0,27272.0,110
2025-10-18 03:36:00+08:00,27270.0,27293.0,27269.0,27288.0,141
2025-10-18 03:37:00+08:00,27289.0,27292.0,27283.0,27284.0,73
2025-10-18 03:38:00+08:00,27284.0,27288.0,27282.0,27282.0,31
2025-10-18 03:39:00+08:00,27282.0,27290.0,27277.0,27285.0,74
2025-10-18 03:40:00+08:00,27287.0,27290.0,27277.0,27278.0,77
2025-10-18 03:41:00+08:00,27277.0,27282.0,27275.0,27279.0,98
2025-10-18 03:42:00+08:00,27280.0,27292.0,27280.0,27292.0,73
2025-10-18 03:43:00+08:00,27293.0,27308.0,27293.0,27306.0,210
2025-10-18 03:44:00+08:00,27305.0,27312.0,27299.0,27300.0,233
2025-10-18 03:45:00+08:00,27299.0,27299.0,27287.0,27287.0,142
2025-10-18 03:46:00+08:00,27289.0,27289.0,27278.0,27281.0,133
2025-10-18 03:47:00+08:00,27280.0,27290.0,27279.0,27288.0,50
2025-10-18 03:48:00+08:00,27289.0,27294.0,27288.0,27289.0,61
2025-10-18 03:49:00+08:00,27289.0,27292.0,27284.0,27292.0,36
2025-10-18 03:50:00+08:00,27291.0,27291.0,27280.0,27287.0,68
2025-10-18 03:51:00+08:00,27282.0,27286.0,27273.0,27277.0,74
2025-10-18 03:52:00+08:00,27274.0,27276.0,27262.0,27268.0,182
2025-10-18 03:53:00+08:00,27269.0,27269.0,27260.0,27268.0,66
2025-10-18 03:54:00+08:00,27270.0,27282.0,27267.0,27282.0,122
2025-10-18 03:55:00+08:00,27281.0,27287.0,27280.0,27287.0,92
2025-10-18 03:56:00+08:00,27287.0,27288.0,27276.0,27276.0,51
2025-10-18 03:57:00+08:00,27276.0,27283.0,27276.0,27282.0,57
2025-10-18 03:58:00+08:00,27281.0,27290.0,27280.0,27280.0,85
2025-10-18 03:59:00+08:00,27282.0,27290.0,27282.0,27290.0,32
2025-10-18 04:00:00+08:00,27290.0,27296.0,27282.0,27288.0,104
2025-10-18 04:01:00+08:00,27292.0,27292.0,27281.0,27281.0,82
2025-10-18 04:02:00+08:00,27281.0,27304.0,27280.0,27304.0,131
2025-10-18 04:03:00+08:00,27302.0,27302.0,27286.0,27292.0,68
2025-10-18 04:04:00+08:00,27295.0,27299.0,27280.0,27299.0,107
2025-10-18 04:05:00+08:00,27299.0,27317.0,27299.0,27317.0,271
2025-10-18 04:06:00+08:00,27317.0,27328.0,27314.0,27328.0,247
2025-10-18 04:07:00+08:00,27328.0,27346.0,27328.0,27342.0,490
2025-10-18 04:08:00+08:00,27341.0,27346.0,27330.0,27334.0,327
2025-10-18 04:09:00+08:00,27333.0,27334.0,27328.0,27333.0,71
2025-10-18 04:10:00+08:00,27334.0,27344.0,27332.0,27341.0,147
2025-10-18 04:11:00+08:00,27342.0,27342.0,27332.0,27332.0,69
2025-10-18 04:12:00+08:00,27331.0,27335.0,27313.0,27316.0,326
2025-10-18 04:13:00+08:00,27315.0,27315.0,27283.0,27291.0,356
2025-10-18 04:14:00+08:00,27288.0,27299.0,27274.0,27292.0,240
2025-10-18 04:15:00+08:00,27290.0,27300.0,27281.0,27296.0,114
2025-10-18 04:16:00+08:00,27297.0,27304.0,27292.0,27297.0,107
2025-10-18 04:17:00+08:00,27301.0,27302.0,27290.0,27290.0,49
2025-10-18 04:18:00+08:00,27292.0,27306.0,27292.0,27306.0,50
2025-10-18 04:19:00+08:00,27307.0,27324.0,27306.0,27324.0,83
2025-10-18 04:20:00+08:00,27324.0,27337.0,27323.0,27328.0,234
2025-10-18 04:21:00+08:00,27331.0,27336.0,27328.0,27336.0,51
2025-10-18 04:22:00+08:00,27335.0,27340.0,27333.0,27338.0,68
2025-10-18 04:23:00+08:00,27340.0,27345.0,27338.0,27343.0,117
2025-10-18 04:24:00+08:00,27341.0,27342.0,27332.0,27333.0,71
2025-10-18 04:25:00+08:00,27331.0,27333.0,27316.0,27320.0,141
2025-10-18 04:26:00+08:00,27322.0,27323.0,27305.0,27306.0,85
2025-10-18 04:27:00+08:00,27305.0,27324.0,27304.0,27324.0,33
2025-10-18 04:28:00+08:00,27324.0,27328.0,27321.0,27323.0,86
2025-10-18 04:29:00+08:00,27324.0,27326.0,27319.0,27321.0,62
2025-10-18 04:30:00+08:00,27322.0,27340.0,27322.0,27339.0,118
2025-10-18 04:31:00+08:00,27339.0,27342.0,27329.0,27332.0,104
2025-10-18 04:32:00+08:00,27331.0,27332.0,27317.0,27320.0,94
2025-10-18 04:33:00+08:00,27324.0,27334.0,27320.0,27320.0,65
2025-10-18 04:34:00+08:00,27317.0,27322.0,27313.0,27322.0,70
2025-10-18 04:35:00+08:00,27320.0,27327.0,27319.0,27324.0,23
2025-10-18 04:36:00+08:00,27329.0,27338.0,27327.0,27328.0,33
2025-10-18 04:37:00+08:00,27330.0,27341.0,27329.0,27340.0,53
2025-10-18 04:38:00+08:00,27339.0,27351.0,27337.0,27346.0,212
2025-10-18 04:39:00+08:00,27345.0,27351.0,27343.0,27348.0,117
2025-10-18 04:40:00+08:00,27348.0,27350.0,27341.0,27343.0,76
2025-10-18 04:41:00+08:00,27340.0,27344.0,27337.0,27339.0,58
2025-10-18 04:42:00+08:00,27338.0,27342.0,27332.0,27334.0,76
2025-10-18 04:43:00+08:00,27335.0,27340.0,27335.0,27340.0,41
2025-10-18 04:44:00+08:00,27339.0,27339.0,27332.0,27334.0,28
2025-10-18 04:45:00+08:00,27332.0,27343.0,27329.0,27341.0,72
2025-10-18 04:46:00+08:00,27339.0,27339.0,27330.0,27330.0,66
2025-10-18 04:47:00+08:00,27331.0,27331.0,27324.0,27325.0,112
2025-10-18 04:48:00+08:00,27326.0,27329.0,27323.0,27326.0,42
2025-10-18 04:49:00+08:00,27326.0,27330.0,27326.0,27330.0,39
2025-10-18 04:50:00+08:00,27330.0,27338.0,27330.0,27338.0,46
2025-10-18 04:51:00+08:00,27337.0,27337.0,27330.0,27330.0,32
2025-10-18 04:52:00+08:00,27328.0,27332.0,27315.0,27315.0,82
2025-10-18 04:53:00+08:00,27315.0,27318.0,27307.0,27308.0,74
2025-10-18 04:54:00+08:00,27308.0,27325.0,27307.0,27323.0,82
2025-10-18 04:55:00+08:00,27325.0,27327.0,27319.0,27322.0,25
2025-10-18 04:56:00+08:00,27321.0,27323.0,27316.0,27316.0,50
